course_title,price,num_subscribers,level_52,level_All Levels,level_Beginner Level,level_Expert Level,level_Intermediate Level,subject_Business Finance,subject_Graphic Design,subject_Musical Instruments,subject_Web Development,num_subscribers_log,price_norm
the professional bass masterclass,200,1449,False,True,False,False,False,False,False,True,False,7.27931883541462,1.0
the allman brothers guitar roots and techniques,75,2692,False,False,False,False,True,False,False,True,False,7.898411092811599,0.375
blues guitar fundamentals,50,3312,False,False,False,False,True,False,False,True,False,8.105609402299896,0.25
6 piano hand coordination play open 10 ballad to 94 song,65,2015,False,False,False,False,True,False,False,True,False,7.60887062919126,0.325
7 piano hand coordination play piano runs in 3 beats 94,65,2015,False,False,False,False,True,False,False,True,False,7.60887062919126,0.325
beginner level popular piano program month 1,30,7,False,False,True,False,False,False,False,True,False,2.0794415416798357,0.15
piano lessons for the rb fan,20,228,False,True,False,False,False,False,False,True,False,5.43372200355424,0.1
guitar lessons blind blake king of ragtime blues guitar,20,65,False,False,False,True,False,False,False,True,False,4.189654742026425,0.1
darbuka drumming learn how to play the darbuka dounbek,0,1094,False,False,True,False,False,False,False,True,False,6.9985096422506015,0.0
awesome lead guitar 1,25,60,False,False,True,False,False,False,False,True,False,4.110873864173311,0.125
the art of piano improvisation,20,83,False,True,False,False,False,False,False,True,False,4.430816798843313,0.1
how to build a professional djembe create music beauty biz,40,122,False,True,False,False,False,False,False,True,False,4.812184355372417,0.2
advanced euphonium studies learn to master the euphonium,50,106,False,True,False,False,False,False,False,True,False,4.672828834461906,0.25
didgeridoo from zero to hero part two intermediate,35,55,False,False,False,False,True,False,False,True,False,4.02535169073515,0.17500000000000002
fingerstyle guitar by jacques stotzem advanced level,30,77,False,True,False,False,False,False,False,True,False,4.356708826689592,0.15
trumpet pro series youre going to love practicing trumpet,50,92,False,True,False,False,False,False,False,True,False,4.532599493153256,0.25
a guide to analog synths for the modern edm enthusiast,20,29,False,True,False,False,False,False,False,True,False,3.4011973816621555,0.1
learn classical guitar technique and play spanish romancehttpswwwudemycomguitartechniquestrue19513164643all levels5 hours20131118t175959z 265888learn guitar to worship learn 4 songs and unlock a 1,0,30,True,False,False,False,False,False,False,True,False,3.4339872044851463,0.0
acoustic blues guitar lessons,0,8217,False,False,False,False,True,False,False,True,False,9.014082149443356,0.0
accelerate your guitar learning with metal techniques,20,1305,False,True,False,False,False,False,False,True,False,7.174724309836376,0.1
beginner step by step keharwa theka tabla course,20,916,False,False,True,False,False,False,False,True,False,6.821107472256465,0.1
just chords piano learn to play piano quickly no music,85,2357,False,False,True,False,False,False,False,True,False,7.765569081097317,0.425
play ukulele now,30,1951,False,True,False,False,False,False,False,True,False,7.5766097669730375,0.15
acoustic blues guitar lessons,125,1284,False,False,False,False,True,False,False,True,False,7.158513997329321,0.625
piano runs fills 1 play dreamy whole tone scale runs,70,769,False,True,False,False,False,False,False,True,False,6.646390514847729,0.35000000000000003
play piano today easy festive favorites piano party hits,75,3122,False,True,False,False,False,False,False,True,False,8.046549357283078,0.375
the 8020 beginner guitar course,50,1269,False,False,True,False,False,False,False,True,False,7.146772179452637,0.25
drums for beginners,0,1618,False,False,True,False,False,False,False,True,False,7.389563953677635,0.0
digital pianist courselearn piano keyboard fast easy,150,89,False,False,True,False,False,False,False,True,False,4.499809670330265,0.75
learn to play guitar and sing at the same time,45,66,False,False,True,False,False,False,False,True,False,4.204692619390966,0.225
introduction to ukulele 1,20,630,False,False,True,False,False,False,False,True,False,6.447305862541213,0.1
learn flute fast,45,249,False,False,True,False,False,False,False,True,False,5.521460917862246,0.225
guitar lessons soloing with arpeggios essential guide,45,198,False,False,False,False,True,False,False,True,False,5.293304824724492,0.225
piano with willie blues n boogie vol 3,40,84,False,False,False,False,True,False,False,True,False,4.442651256490317,0.2
instant harmonica play the kesh pt 1 its easy and fun,40,58,False,True,False,False,False,False,False,True,False,4.07753744390572,0.2
piano lessons for beginners learn piano quickly and easily,75,186,False,False,True,False,False,False,False,True,False,5.231108616854587,0.375
the easy beginner drum course,25,21,False,False,True,False,False,False,False,True,False,3.091042453358316,0.125
instant harmonica play somewhere over the rainbow now,40,431,False,False,True,False,False,False,False,True,False,6.068425588244111,0.2
instant harmonica play the kesh part 2 easy and fun,20,53,False,False,True,False,False,False,False,True,False,3.9889840465642745,0.1
the 8020 guitar write music and play guitar in 30 days,0,2610,False,True,False,False,False,False,False,True,False,7.8674885686991285,0.0
ukulele 2 level 1 key of c and strums,20,26,False,False,True,False,False,False,False,True,False,3.295836866004329,0.1
guitar for music educators learning how to teach guitar,20,32,False,False,True,False,False,False,False,True,False,3.4965075614664802,0.1
piano tutorial ludovico einaudi una mattina,0,1631,False,True,False,False,False,False,False,True,False,7.397561535524052,0.0
guitar solo theory and improvisation lessons,60,12,False,False,False,False,True,False,False,True,False,2.5649493574615367,0.3
bluegrass guitar essentials webisodes 3 4,30,12,False,False,False,False,True,False,False,True,False,2.5649493574615367,0.15
instant harmonica play christmas birthday songs now,40,236,False,True,False,False,False,False,False,True,False,5.4680601411351315,0.2
blues master advanced techniques piano course,75,7,False,True,False,False,False,False,False,True,False,2.0794415416798357,0.375
bluegrass guitar essentials webisodes 5 6,30,11,False,False,False,False,True,False,False,True,False,2.4849066497880004,0.15
trombone lessons for beginners,95,11,False,False,True,False,False,False,False,True,False,2.4849066497880004,0.47500000000000003
rhythm to rock drum lesson 6,20,12,False,False,True,False,False,False,False,True,False,2.5649493574615367,0.1
flute pro series youre about to love practicing the flute,50,135,False,True,False,False,False,False,False,True,False,4.912654885736052,0.25
how to play guitar everything you need to know to start,50,5,False,False,True,False,False,False,False,True,False,1.791759469228055,0.25
trombone pro series fall in love with the trombone,50,57,False,True,False,False,False,False,False,True,False,4.060443010546419,0.25
learn how to play 25 classic hip hop songs ch2,25,7,False,True,False,False,False,False,False,True,False,2.0794415416798357,0.125
learn to play tunes by ear on harmonica no written music,35,73,False,False,False,False,True,False,False,True,False,4.30406509320417,0.17500000000000002
fingerpicking for guitar,20,35,False,True,False,False,False,False,False,True,False,3.58351893845611,0.1
music theory guitar and ear training,60,30,False,False,True,False,False,False,False,True,False,3.4339872044851463,0.3
piano unbound piano learning method a course for beginners,195,32,False,True,False,False,False,False,False,True,False,3.4965075614664802,0.975
advanced trombone studies learn to master the trombone,50,39,False,True,False,False,False,False,False,True,False,3.6888794541139363,0.25
euphonium solos learn to perform three fun unique pieces,50,90,False,True,False,False,False,False,False,True,False,4.51085950651685,0.25
piano with willie tritones phat chords,40,37,False,False,False,False,True,False,False,True,False,3.6375861597263857,0.2
piano for kids developing your childs creative abilities,65,42,False,False,True,False,False,False,False,True,False,3.7612001156935624,0.325
piano lessons for the hip hop fan,20,276,False,False,False,False,True,False,False,True,False,5.6240175061873385,0.1
french horn solos learn how to perform three fun pieces,50,88,False,True,False,False,False,False,False,True,False,4.48863636973214,0.25
bluegrass guitar essentials webisodes 9 10,30,10,False,False,False,False,True,False,False,True,False,2.3978952727983707,0.15
clarinet lessons for beginners,95,11,False,False,True,False,False,False,False,True,False,2.4849066497880004,0.47500000000000003
play music on harmonica using 8 notes learn easy tunes,35,29,False,False,True,False,False,False,False,True,False,3.4011973816621555,0.17500000000000002
learn piano onlinea quiet solace piano solo,50,7,False,False,False,False,True,False,False,True,False,2.0794415416798357,0.25
bluegrass guitar essentials webisodes 7 8,30,9,False,False,False,False,True,False,False,True,False,2.302585092994046,0.15
the art of the blues shuffle a guitarists guide,20,8,False,False,False,False,True,False,False,True,False,2.1972245773362196,0.1
learn piano onlineambiance piano solo,50,8,False,False,False,False,True,False,False,True,False,2.1972245773362196,0.25
piano lessons for beginners,95,8,False,False,True,False,False,False,False,True,False,2.1972245773362196,0.47500000000000003
the theory practice of modes on the guitar,35,17,False,False,False,False,True,False,False,True,False,2.8903717578961645,0.17500000000000002
learn how to play the trumpet,75,2,False,True,False,False,False,False,False,True,False,1.0986122886681098,0.375
violin for beginners,50,4,False,False,True,False,False,False,False,True,False,1.6094379124341003,0.25
beginner acoustic guitar lessons,25,8,False,False,True,False,False,False,False,True,False,2.1972245773362196,0.125
aprendiendo piano tocando piezas populares voli,100,122,False,False,True,False,False,False,False,True,False,4.812184355372417,0.5
curso de bateria explorando diferentes divises,55,5,False,False,False,False,True,False,False,True,False,1.791759469228055,0.275
escalas pentatnicas para guitarristas,25,11,False,True,False,False,False,False,False,True,False,2.4849066497880004,0.125
brass master class,20,36,False,True,False,False,False,False,False,True,False,3.6109179126442243,0.1
enseando msica mejora tus clases de instrumento,30,111,False,False,True,False,False,False,False,True,False,4.718498871295094,0.15
ukelele exprs aprende a tocar en menos de un mes,0,888,False,False,True,False,False,False,False,True,False,6.790097235513905,0.0
curso de guitarra para principiantes,20,53,False,False,True,False,False,False,False,True,False,3.9889840465642745,0.1
mundharmonika spielen mein schnstes hobby,20,65,False,False,True,False,False,False,False,True,False,4.189654742026425,0.1
aprende el acorden de odo y con tcnica nivel intermedio,25,38,False,False,False,False,True,False,False,True,False,3.6635616461296463,0.125
prsentation du banjo tnor,20,18,False,False,True,False,False,False,False,True,False,2.9444389791664403,0.1
aprende a tocar el acorden de botones,50,22,False,True,False,False,False,False,False,True,False,3.1354942159291497,0.25
aprendiendo piano lectura de piezas clsicas voli,50,211,False,False,True,False,False,False,False,True,False,5.356586274672012,0.25
pedais de efeito para contrabaixo,50,10,False,True,False,False,False,False,False,True,False,2.3978952727983707,0.25
mantenimiento y octavacin para guitarras elctricas,35,12,False,True,False,False,False,False,False,True,False,2.5649493574615367,0.17500000000000002
aprende a tocar el violn desde cero,50,17,False,True,False,False,False,False,False,True,False,2.8903717578961645,0.25
aprende a tocar el teclado como los expertos,50,11,False,True,False,False,False,False,False,True,False,2.4849066497880004,0.25
aprende a tocar el saxofn como siempre has querido,20,8,False,True,False,False,False,False,False,True,False,2.1972245773362196,0.1
guitarra para principiantes,20,7,False,False,True,False,False,False,False,True,False,2.0794415416798357,0.1
aprende a tocar flauta transversal sin complicaciones,50,6,False,True,False,False,False,False,False,True,False,1.9459101490553132,0.25
aprende a tocar las escalas en el acorden de botones,20,2,False,False,True,False,False,False,False,True,False,1.0986122886681098,0.1
curso de violo prtico,70,5,False,False,True,False,False,False,False,True,False,1.791759469228055,0.35000000000000003
aprende a tocar percusiones congas bongs maracas y ms,50,14,False,True,False,False,False,False,False,True,False,2.70805020110221,0.25
gitarre spielen mein schnstes hobby,20,11,False,False,True,False,False,False,False,True,False,2.4849066497880004,0.1
aprende a tocar la guitarra acstica como un profesional,50,11,False,True,False,False,False,False,False,True,False,2.4849066497880004,0.25
guitar lesson five steps to learn barre chords,35,57,False,True,False,False,False,False,False,True,False,4.060443010546419,0.17500000000000002
easy piano basics learn piano no prior experience needed,20,377,False,True,False,False,False,False,False,True,False,5.934894195619588,0.1
guitar technique mastery the ultimate chop building workout,20,273,False,True,False,False,False,False,False,True,False,5.6131281063880705,0.1
inside drum technique,50,406,False,True,False,False,False,False,False,True,False,6.008813185442595,0.25
learn to play tarrega bach and sor on classical guitar,195,556,False,False,False,False,True,False,False,True,False,6.322565239927284,0.975
create beautiful music on the piano like a pro in minutes,95,115,False,True,False,False,False,False,False,True,False,4.7535901911063645,0.47500000000000003
instant harmonica play the great irish tune molly malone,20,420,False,False,True,False,False,False,False,True,False,6.042632833682381,0.1
instant harmonica play cant help falling in love now,40,32,False,True,False,False,False,False,False,True,False,3.4965075614664802,0.2
arpeggios for guitar made easy dominate the fretboard,65,26,False,True,False,False,False,False,False,True,False,3.295836866004329,0.325
guitar lessons the modal system modes essentials,45,116,False,True,False,False,False,False,False,True,False,4.762173934797756,0.225
learn to play percussion beginner to pro made the easy way,50,425,False,True,False,False,False,False,False,True,False,6.054439346269371,0.25
modern piano lessons for beginners,20,736,False,False,True,False,False,False,False,True,False,6.602587892189336,0.1
world percussion complete lessons for everyone,40,68,False,True,False,False,False,False,False,True,False,4.23410650459726,0.2
learn lion saroo soundtrack on the piano by ear,20,104,False,True,False,False,False,False,False,True,False,4.653960350157523,0.1
acoustic blues guitar lessons,75,189,False,False,False,False,True,False,False,True,False,5.247024072160486,0.375
play guitar and understand music quick easy in 28 days,20,738,False,True,False,False,False,False,False,True,False,6.6052979209482015,0.1
learn how to play the violin violin basics,20,365,False,False,True,False,False,False,False,True,False,5.902633333401366,0.1
swing low the 101 authentic nashville piano style course,20,146,False,True,False,False,False,False,False,True,False,4.990432586778736,0.1
guitarplay 5 easy christmas chord progressions on guitar,50,383,False,False,True,False,False,False,False,True,False,5.950642552587727,0.25
get piano skills today,100,92,False,True,False,False,False,False,False,True,False,4.532599493153256,0.5
learn the violin scales and fundamentals,80,291,False,False,True,False,False,False,False,True,False,5.676753802268282,0.4
piano with willie building technique with scales vol 2,40,61,False,True,False,False,False,False,False,True,False,4.127134385045092,0.2
master flute playing intermediate instruction made simple,50,288,False,False,False,False,True,False,False,True,False,5.666426688112432,0.25
how to sing and play the guitar at the same time,20,78,False,False,True,False,False,False,False,True,False,4.3694478524670215,0.1
super beginner guitar start right start awesome,30,594,False,False,True,False,False,False,False,True,False,6.38856140554563,0.15
introduction to guitar a course for beginnershttpswwwudemycomintroductiontoguitartrue251631156beginner level25 hours20141030t155939z 650804guitar master class learning how to play guitar from a to z,40,489,False,True,False,False,False,False,False,True,False,6.194405391104672,0.2
rhythm to rock drum lesson 5,20,13,False,False,True,False,False,False,False,True,False,2.6390573296152584,0.1
gibsons learn master guitar,50,103,False,True,False,False,False,False,False,True,False,4.6443908991413725,0.25
master the trombone intermediate instruction made simple,50,231,False,True,False,False,False,False,False,True,False,5.44673737166631,0.25
walking bass fundamentals,50,44,False,True,False,False,False,False,False,True,False,3.8066624897703196,0.25
circular breathing for musicians practical skills,25,261,False,True,False,False,False,False,False,True,False,5.568344503761097,0.125
electric bass for busy beginners course 1,50,114,False,True,False,False,False,False,False,True,False,4.74493212836325,0.25
guitar for absolute beginners class 1,20,45,False,False,True,False,False,False,False,True,False,3.828641396489095,0.1
tenor banjo for absolute beginners,0,3167,False,False,True,False,False,False,False,True,False,8.060855752934316,0.0
guitar lessons 50 essential fast legato licks,35,105,False,False,False,False,True,False,False,True,False,4.663439094112067,0.17500000000000002
aprenda a tocar pandeiro curso iniciante sambachoro,90,85,False,False,True,False,False,False,False,True,False,4.454347296253507,0.45
aprende batera con el nuevo mtodo idt,20,335,False,True,False,False,False,False,False,True,False,5.817111159963204,0.1
5 lecciones que todo guitarrista debe tomar,0,4452,False,False,True,False,False,False,False,True,False,8.401333305321703,0.0
los 7 acordes para tocarlo todo en un fin de semana,20,332,False,False,True,False,False,False,False,True,False,5.808142489980444,0.1
curso de violo popular,25,287,False,False,True,False,False,False,False,True,False,5.662960480135946,0.125
aprendiendo piano ejercicios de calentamiento,0,1876,False,False,True,False,False,False,False,True,False,7.537430036586509,0.0
aprendiendo piano lectura de piezas clsicas volii,40,113,False,False,True,False,False,False,False,True,False,4.736198448394496,0.2
aprende a tocar el acorden de odo y con tcnicahttpswwwudemycomaprendeatocarelacordeondeoidoycontecnicatrue25932134beginner level4 hours20140916t195145z 263432aprende los secretos de la armnica con harpsoul,75,158,False,True,False,False,False,False,False,True,False,5.0689042022202315,0.375
guitarra desde cero parte 1,35,480,False,False,True,False,False,False,False,True,False,6.175867270105761,0.17500000000000002
supercurso de guitarra prctico para principiantes,85,228,False,False,True,False,False,False,False,True,False,5.43372200355424,0.425
exploso pentatnica,55,42,False,True,False,False,False,False,False,True,False,3.7612001156935624,0.275
complete beginners introduction to guitar,40,10,False,False,True,False,False,False,False,True,False,2.3978952727983707,0.2
learn 10 scottish tunes piano easy level,45,103,False,False,True,False,False,False,False,True,False,4.6443908991413725,0.225
fingerpicking fundamentals,20,75,False,False,True,False,False,False,False,True,False,4.330733340286331,0.1
piano with a pro,25,66,False,True,False,False,False,False,False,True,False,4.204692619390966,0.125
piano lessons for beginners play the piano and read music,70,61,False,False,True,False,False,False,False,True,False,4.127134385045092,0.35000000000000003
master the tuba intermediate instruction made simple,50,184,False,False,False,False,True,False,False,True,False,5.220355825078324,0.25
the fun and effective piano course,30,24,False,True,False,False,False,False,False,True,False,3.2188758248682006,0.15
advanced flute studies learn to master the flute,50,205,False,True,False,False,False,False,False,True,False,5.327876168789581,0.25
alternate picking speed accuracy,20,19,False,True,False,False,False,False,False,True,False,2.995732273553991,0.1
master the euphonium with simple intermediate instruction,50,120,False,False,False,False,True,False,False,True,False,4.795790545596741,0.25
master the clarinet intermediate instruction made simple,50,232,False,True,False,False,False,False,False,True,False,5.4510384535657,0.25
advanced clarinet studies learn to master the clarinet,50,148,False,True,False,False,False,False,False,True,False,5.003946305945459,0.25
aprende a tocar ritmo pop en el piano y teclado,20,10,False,True,False,False,False,False,False,True,False,2.3978952727983707,0.1
aprendiendo piano tocando piezas populares volii,100,72,False,False,True,False,False,False,False,True,False,4.290459441148391,0.5
comment jouer du pianoforte,100,172,False,True,False,False,False,False,False,True,False,5.153291594497779,0.5
aprende a tocar blues en el piano y teclado,50,10,False,True,False,False,False,False,False,True,False,2.3978952727983707,0.25
abc do violo e guitarra,85,25,False,False,True,False,False,False,False,True,False,3.258096538021482,0.425
suonare la chitarra,200,1,False,True,False,False,False,False,False,True,False,0.6931471805599453,1.0
aprende todos los secretos de la guitarra flamenca,50,13,False,True,False,False,False,False,False,True,False,2.6390573296152584,0.25
,20,69,False,False,True,False,False,False,False,True,False,4.248495242049359,0.1
aprende cmo tocar el bajo sexto,50,10,False,True,False,False,False,False,False,True,False,2.3978952727983707,0.25
coach guitar apprendre la guitare facile avec des couleurs,50,25,False,True,False,False,False,False,False,True,False,3.258096538021482,0.25
sistema completo de guitarra rtmica para principiantes,55,21,False,False,True,False,False,False,False,True,False,3.091042453358316,0.275
curso de batera online de patricio iglesias santa sabina,35,5,False,False,False,False,True,False,False,True,False,1.791759469228055,0.17500000000000002
learn piano with beyer 15 minutes challenge,65,418,False,True,False,False,False,False,False,True,False,6.037870919922137,0.325
classical guitar master class alman,195,113,False,False,False,False,True,False,False,True,False,4.736198448394496,0.975
blues accelerator 21 days to blues guitar mastery,50,78,False,False,True,False,False,False,False,True,False,4.3694478524670215,0.25
alto saxophone lessons for beginners,95,51,False,False,True,False,False,False,False,True,False,3.9512437185814275,0.47500000000000003
instant harmonica christmas play jingle bells part 2 now,20,58,False,True,False,False,False,False,False,True,False,4.07753744390572,0.1
piano with willie jazz gospel exercises,40,56,False,False,False,False,True,False,False,True,False,4.04305126783455,0.2
bending the blue notes to give you killer sound on harmonica,35,162,False,False,False,False,True,False,False,True,False,5.093750200806762,0.17500000000000002
beginners guitar tuning strumming and chords,0,2577,False,False,True,False,False,False,False,True,False,7.8547691834991324,0.0
instant harmonica play the lion sleeps tonight today,20,62,False,False,True,False,False,False,False,True,False,4.143134726391533,0.1
piano with willie building technique with scales vol 3,40,42,False,True,False,False,False,False,False,True,False,3.7612001156935624,0.2
instant bodhran part two learning further drumming skills,40,28,False,False,True,False,False,False,False,True,False,3.367295829986474,0.2
guitar essentials,20,261,False,False,True,False,False,False,False,True,False,5.568344503761097,0.1
rhythm to rock drum lessons,20,44,False,False,True,False,False,False,False,True,False,3.8066624897703196,0.1
learn to play and improve 12 bar blues harmonica solos,40,4,False,False,True,False,False,False,False,True,False,1.6094379124341003,0.2
learn to improvise on your harmonica in nice easy steps,35,98,False,False,True,False,False,False,False,True,False,4.59511985013459,0.17500000000000002
learning electric guitar for absolute beginners,35,19,False,False,True,False,False,False,False,True,False,2.995732273553991,0.17500000000000002
advanced bassoon studies learn to master the bassoon,50,197,False,True,False,False,False,False,False,True,False,5.288267030694535,0.25
blues guitar lessons play like the greats all levels,20,58,False,True,False,False,False,False,False,True,False,4.07753744390572,0.1
instant harmonica play whiskey in the jar molly malone,40,21,False,True,False,False,False,False,False,True,False,3.091042453358316,0.2
learn to play trumpet fast using the passive trumpet tutor,50,92,False,True,False,False,False,False,False,True,False,4.532599493153256,0.25
electric bass right from the start,100,239,False,False,True,False,False,False,False,True,False,5.480638923341991,0.5
beginner guitar essentials,95,5,False,False,True,False,False,False,False,True,False,1.791759469228055,0.47500000000000003
advanced tuba studies become a master of the tuba,50,173,False,True,False,False,False,False,False,True,False,5.159055299214529,0.25
greensleeves creative piano lessons course,20,10,False,True,False,False,False,False,False,True,False,2.3978952727983707,0.1
rhythm to rock drum lesson 4,20,12,False,False,True,False,False,False,False,True,False,2.5649493574615367,0.1
hands on guitar beyond beginner,20,54,False,False,True,False,False,False,False,True,False,4.007333185232471,0.1
instant harmonica play auld lang syne the neet tonight,40,28,False,True,False,False,False,False,False,True,False,3.367295829986474,0.2
piano the hard way fast way to life long piano enjoyment,25,238,False,False,True,False,False,False,False,True,False,5.476463551931511,0.125
the ultimate method for learning modern piano keyboards,25,512,False,True,False,False,False,False,False,True,False,6.240275845170769,0.125
master the bassoon intermediate instruction made simple,50,177,False,True,False,False,False,False,False,True,False,5.181783550292085,0.25
oboe pro series youre going to love practicing the oboe,50,61,False,True,False,False,False,False,False,True,False,4.127134385045092,0.25
instant harmonica play this classic game of thrones theme,40,21,False,False,True,False,False,False,False,True,False,3.091042453358316,0.2
trumpet solos learn how to perform three fun unique pieces,50,115,False,False,False,False,True,False,False,True,False,4.7535901911063645,0.25
learn 4 vital things that will make your drum playing easier,35,510,False,True,False,False,False,False,False,True,False,6.236369590203704,0.17500000000000002
sax solos learn how to perform three fun and unique pieces,50,147,False,False,False,False,True,False,False,True,False,4.997212273764115,0.25
traditionalstyle electric blues guitar for beginners,25,9,False,False,True,False,False,False,False,True,False,2.302585092994046,0.125
aprende a tocar los mejores solos en la guitarra elctrica,30,5,False,True,False,False,False,False,False,True,False,1.791759469228055,0.15
aprende a tocar la guitarra,50,7,False,True,False,False,False,False,False,True,False,2.0794415416798357,0.25
aprende a tocar el piano desde cero,50,4,False,True,False,False,False,False,False,True,False,1.6094379124341003,0.25
aprende a tocar el clarinete,50,4,False,True,False,False,False,False,False,True,False,1.6094379124341003,0.25
ahora aprende a tocar jazz en el piano,30,4,False,True,False,False,False,False,False,True,False,1.6094379124341003,0.15
,20,2,False,False,True,False,False,False,False,True,False,1.0986122886681098,0.1
aprende a tocar el contrabajo sin complicaciones,50,3,False,True,False,False,False,False,False,True,False,1.3862943611198906,0.25
aprende a tocar la guitarra elctrica,50,3,False,True,False,False,False,False,False,True,False,1.3862943611198906,0.25
aprende a improvisar en la guitarra elctrica,50,3,False,True,False,False,False,False,False,True,False,1.3862943611198906,0.25
curso de teclado,40,1,False,False,True,False,False,False,False,True,False,0.6931471805599453,0.2
guitarra acstica en siete das,20,1,False,False,True,False,False,False,False,True,False,0.6931471805599453,0.1
improvisacin de guitarra,20,1,False,True,False,False,False,False,False,True,False,0.6931471805599453,0.1
step by step classical guitar course,100,9,False,False,True,False,False,False,False,True,False,2.302585092994046,0.5
piano with willie building technique with scales vol 4,40,44,False,True,False,False,False,False,False,True,False,3.8066624897703196,0.2
back in black the acdc classic rock track,20,13,False,False,False,False,True,False,False,True,False,2.6390573296152584,0.1
keyboard basics,25,17,False,True,False,False,False,False,False,True,False,2.8903717578961645,0.125
beginner guitar lessons,20,118,False,False,True,False,False,False,False,True,False,4.77912349311153,0.1
guitar fundamentals for beginners,25,5,False,False,True,False,False,False,False,True,False,1.791759469228055,0.125
easy piano learn and play along,20,11,False,False,True,False,False,False,False,True,False,2.4849066497880004,0.1
learn piano the basics of keyboards,20,113,False,False,True,False,False,False,False,True,False,4.736198448394496,0.1
bassoon pro series youre going to love practicing bassoon,50,36,False,True,False,False,False,False,False,True,False,3.6109179126442243,0.25
acoustic guitar lessons for beginners,95,10,False,False,True,False,False,False,False,True,False,2.3978952727983707,0.47500000000000003
coach guitar amazing new way to learn guitar with colors,50,12,False,True,False,False,False,False,False,True,False,2.5649493574615367,0.25
mastering the art of guitar chords,20,78,False,False,True,False,False,False,False,True,False,4.3694478524670215,0.1
30 day guitar jump start for success,105,31,False,False,True,False,False,False,False,True,False,3.4657359027997265,0.525
learn to play bassoon beginner to pro in under four hours,50,205,False,False,True,False,False,False,False,True,False,5.327876168789581,0.25
the 7 day guitar method,20,213,False,True,False,False,False,False,False,True,False,5.365976015021851,0.1
instant harmonica play star wars the lion sleeps now,40,33,False,True,False,False,False,False,False,True,False,3.5263605246161616,0.2
instant harmonica play adeles wonderful hello today,20,284,False,True,False,False,False,False,False,True,False,5.652489180268651,0.1
guitar strumming 101 have more fun playing songs you love,50,8,False,False,True,False,False,False,False,True,False,2.1972245773362196,0.25
master oboe playing intermediate instruction made simple,50,98,False,False,False,False,True,False,False,True,False,4.59511985013459,0.25
drum set for beginners,20,119,False,False,True,False,False,False,False,True,False,4.787491742782046,0.1
guitar lessons economy picking essentials,35,45,False,False,False,False,True,False,False,True,False,3.828641396489095,0.17500000000000002
blues guitar lessons blues guitar robert johnson,20,297,False,False,False,False,True,False,False,True,False,5.697093486505405,0.1
take note beginner clarinet fun with fundamental skills,30,137,False,False,True,False,False,False,False,True,False,4.927253685157205,0.15
learn to play irish fiddle,60,112,False,False,True,False,False,False,False,True,False,4.727387818712341,0.3
handson guitar the beginners guide,20,28,False,False,True,False,False,False,False,True,False,3.367295829986474,0.1
slap bass for beginners,50,79,False,True,False,False,False,False,False,True,False,4.382026634673881,0.25
piano lessons for beginners made easy,25,333,False,False,True,False,False,False,False,True,False,5.811140992976701,0.125
horn pro series youre going to love playing french horn,50,48,False,True,False,False,False,False,False,True,False,3.8918202981106265,0.25
instant harmonica play the irish tune whiskey in the jar,20,41,False,True,False,False,False,False,False,True,False,3.7376696182833684,0.1
didgeridoo from zero to hero part three advanced level,35,209,False,False,False,True,False,False,False,True,False,5.3471075307174685,0.17500000000000002
saxophone pro series youre going to love practicing sax,50,119,False,True,False,False,False,False,False,True,False,4.787491742782046,0.25
easy piano for kids complete beginner piano course,115,139,False,False,True,False,False,False,False,True,False,4.941642422609304,0.5750000000000001
guitar lessons two handed tapping essentials,35,41,False,False,False,False,True,False,False,True,False,3.7376696182833684,0.17500000000000002
clarinet pro series fall in love with the clarinet,50,95,False,True,False,False,False,False,False,True,False,4.564348191467836,0.25
advanced trumpet studies learn to master the trumpet,50,184,False,False,False,False,True,False,False,True,False,5.220355825078324,0.25
poldark tv series soundtracks for pianoquicklessons,20,8,False,False,True,False,False,False,False,True,False,2.1972245773362196,0.1
master the saxophone intermediate instruction made simple,50,376,False,False,False,False,True,False,False,True,False,5.932245187448011,0.25
you can play jazz saxophone,20,37,False,False,True,False,False,False,False,True,False,3.6375861597263857,0.1
improvise puccinis e lucevan le stelle on piano,20,169,False,True,False,False,False,False,False,True,False,5.135798437050262,0.1
building up to barre chords,20,20,False,True,False,False,False,False,False,True,False,3.044522437723423,0.1
learn the violin bowing techniques,80,89,False,False,False,False,True,False,False,True,False,4.499809670330265,0.4
blues guitar lessons volume 3 minor blues essentials,45,98,False,True,False,False,False,False,False,True,False,4.59511985013459,0.225
back 2 the basics,50,265,False,True,False,False,False,False,False,True,False,5.583496308781699,0.25
play the jews harp instant skills for non musicians,25,196,False,False,False,False,True,False,False,True,False,5.2832037287379885,0.125
master trumpet playing intermediate instruction made simple,50,292,False,False,False,False,True,False,False,True,False,5.680172609017068,0.25
practical guitar theory level 1,60,14,False,True,False,False,False,False,False,True,False,2.70805020110221,0.3
instant harmonica enjoy playing silent night tonight,40,16,False,True,False,False,False,False,False,True,False,2.833213344056216,0.2
harpsoul learn the secrets of the harmonica,35,114,False,True,False,False,False,False,False,True,False,4.74493212836325,0.17500000000000002
play leyenda canarios and bach on classical guitar,195,185,False,False,False,False,True,False,False,True,False,5.225746673713202,0.975
instant harmonica play the cool tune dirty old town now,40,42,False,True,False,False,False,False,False,True,False,3.7612001156935624,0.2
